"Order.Date","Item.Code","Quantity","Ship.To.Address.No","Status"
2017-02-10,"1040765",1,1255611,"Saled"
2017-02-10,"1040774",2,1255611,"Saled"
2017-02-10,"1041106",1,1255611,"Saled"
2017-02-10,"10135140",1,1255622,"Saled"
2017-02-10,"10137990",1,1255622,"Saled"
2017-02-10,"10137992",1,1255622,"Saled"
2017-02-10,"10136162",1,1255622,"Saled"
2017-02-10,"10137996",1,1255622,"Saled"
2017-02-10,"1040765",3,1255622,"Saled"
2017-02-10,"1040774",2,1255622,"Saled"
2017-02-10,"1040776",1,1255622,"Saled"
2017-02-10,"1041105",1,1255622,"Saled"
2017-02-10,"1041107",1,1255622,"Saled"
2017-02-10,"10135138",1,1255622,"Saled"
2017-02-10,"10135358",1,1255622,"Saled"
2017-02-10,"1041106",2,1255622,"Saled"
2017-02-10,"1040827",2,1255630,"Saled"
2017-02-10,"10135140",1,1255630,"Saled"
2017-02-10,"10137990",1,1255630,"Saled"
2017-02-10,"10137992",1,1255630,"Saled"
2017-02-10,"10137993",1,1255630,"Saled"
2017-02-10,"1040765",3,1255630,"Saled"
2017-02-10,"1040774",4,1255630,"Saled"
2017-02-10,"1040776",2,1255630,"Saled"
2017-02-10,"1041106",6,1255630,"Saled"
2017-02-10,"1041108",1,1255630,"Saled"
2017-02-10,"1041105",2,1255630,"Saled"
2017-02-10,"1033341",1,1255614,"Saled"
2017-02-10,"10135132",2,1255614,"Saled"
2017-02-10,"10137990",3,1255614,"Saled"
2017-02-10,"10137992",4,1255614,"Saled"
2017-02-10,"1029071",2,1255614,"Saled"
2017-02-10,"1040765",8,1255614,"Saled"
2017-02-10,"1040774",5,1255614,"Saled"
2017-02-10,"1041106",2,1255614,"Saled"
2017-02-10,"1041108",3,1255614,"Saled"
2017-02-10,"1041105",1,1255614,"Saled"
2017-02-10,"1041107",1,1255614,"Saled"
2017-02-10,"10135138",3,1255614,"Saled"
2017-02-10,"10135359",1,1255614,"Saled"
2017-02-10,"10135358",2,1255614,"Saled"
2017-02-10,"10137990",1,1255615,"Saled"
2017-02-10,"10137992",3,1255615,"Saled"
2017-02-10,"10137996",2,1255615,"Saled"
2017-02-10,"1040765",5,1255615,"Saled"
2017-02-10,"1040774",3,1255615,"Saled"
2017-02-10,"1040776",1,1255615,"Saled"
2017-02-10,"1041106",3,1255615,"Saled"
2017-02-10,"1041108",1,1255615,"Saled"
2017-02-10,"1041107",1,1255615,"Saled"
2017-02-10,"10135138",1,1255615,"Saled"
2017-02-10,"10135359",1,1255615,"Saled"
2017-02-10,"10135358",1,1255615,"Saled"
2017-02-10,"1041105",1,1255615,"Saled"
2017-02-10,"10098739",11,1255612,"Saled"
2017-02-10,"110441",2,1255612,"Saled"
2017-02-10,"1038323",1,1255612,"Saled"
2017-02-10,"1040765",1,1255612,"Saled"
2017-02-10,"1041108",1,1255612,"Saled"
2017-02-10,"1041105",2,1255612,"Saled"
2017-02-10,"10098739",11,1921557,"Saled"
2017-02-10,"110441",1,1921557,"Saled"
2017-02-10,"1038324",2,1921557,"Saled"
2017-02-10,"10137990",1,1921557,"Saled"
2017-02-10,"10137992",1,1921557,"Saled"
2017-02-10,"10137996",1,1921557,"Saled"
2017-02-10,"10137993",1,1921557,"Saled"
2017-02-10,"1040774",1,1921557,"Saled"
2017-02-10,"1041105",1,1921557,"Saled"
2017-02-10,"1041106",1,2258569,"Saled"
2017-02-10,"10137992",1,43823579,"Saled"
2017-02-10,"10098739",10,2247979,"Saled"
2017-02-10,"110441",2,2247979,"Saled"
2017-02-10,"10135358",1,43825046,"Saled"
2017-02-11,"10135358",1,1255617,"Saled"
2017-02-11,"10098739",9,1325545,"Saled"
2017-02-11,"110441",1,1325545,"Saled"
2017-02-11,"10098739",18,1255615,"Saled"
2017-02-11,"110441",7,1255615,"Saled"
2017-02-11,"10098739",1,1255630,"Saled"
2017-02-11,"1038323",1,1255630,"Saled"
2017-02-11,"1038323",1,1255611,"Saled"
2017-02-11,"10098739",1,1255621,"Saled"
2017-02-11,"110441",2,1255621,"Saled"
2017-02-11,"10098739",3,1255614,"Saled"
2017-02-11,"1038323",5,1255614,"Saled"
2017-02-11,"10098739",10,1388032,"Saled"
2017-02-11,"110441",1,1388032,"Saled"
2017-02-11,"10098739",1,1255629,"Saled"
2017-02-11,"10098739",2,1264970,"Saled"
2017-02-11,"1038323",1,1264970,"Saled"
2017-02-11,"10098739",10,2269401,"Saled"
2017-02-11,"1038323",1,2269401,"Saled"
2017-02-11,"10098739",32,2269455,"Saled"
2017-02-11,"10098739",7,2060441,"Saled"
2017-02-11,"110441",3,2060441,"Saled"
2017-02-11,"10098739",3,1996297,"Saled"
2017-02-11,"110441",3,1996297,"Saled"
2017-02-11,"1038323",2,1996297,"Saled"
2017-02-11,"110441",6,1402387,"Saled"
2017-02-11,"10098739",4,1996132,"Saled"
2017-02-11,"10098739",4,2250374,"Saled"
2017-02-11,"1038324",1,2250374,"Saled"
2017-02-11,"10098739",1,1325537,"Saled"
2017-02-11,"10098739",1,1720967,"Saled"
2017-02-11,"10098739",2,2269865,"Saled"
2017-02-11,"10098739",18,43824333,"Saled"
2017-02-11,"10098739",6,1255617,"Saled"
2017-02-11,"1038323",1,1255617,"Saled"
2017-02-11,"10098739",10,43824028,"Saled"
2017-02-11,"110441",2,43824028,"Saled"
2017-02-11,"10098739",11,1255626,"Saled"
2017-02-11,"110441",7,1255626,"Saled"
2017-02-11,"1038323",2,1255626,"Saled"
2017-02-11,"110441",1,43824138,"Saled"
2017-02-11,"10098739",1,43824387,"Saled"
2017-02-11,"10098739",4,1255619,"Saled"
2017-02-11,"110441",1,1255619,"Saled"
2017-02-11,"10098739",3,1255603,"Saled"
2017-02-11,"110441",1,1255603,"Saled"
2017-02-11,"10098739",7,1442428,"Saled"
2017-02-11,"10098739",4,1335033,"Saled"
2017-02-11,"10098739",1,1336816,"Saled"
2017-02-11,"10098739",3,1544800,"Saled"
2017-02-11,"110441",1,1544800,"Saled"
2017-02-11,"1038323",1,1544800,"Saled"
2017-02-11,"10098739",13,1804173,"Saled"
2017-02-11,"10098739",8,1344787,"Saled"
2017-02-11,"10098739",2,2251074,"Saled"
2017-02-11,"110441",1,2251074,"Saled"
2017-02-11,"10098739",1,1850462,"Saled"
2017-02-11,"10098739",4,1953383,"Saled"
2017-02-11,"10098739",4,2079270,"Saled"
2017-02-11,"10098739",1,2247827,"Saled"
2017-02-11,"10098739",1,2215388,"Saled"
2017-02-11,"10098739",3,2247979,"Saled"
2017-02-11,"110441",1,2247979,"Saled"
2017-02-11,"1038323",1,2247979,"Saled"
2017-02-11,"10098739",5,2270199,"Saled"
2017-02-11,"110441",2,2270199,"Saled"
2017-02-11,"10098739",9,43824313,"Saled"
2017-02-11,"110441",1,43824313,"Saled"
2017-02-11,"10098739",1,2270200,"Saled"
2017-02-11,"110441",2,2270200,"Saled"
2017-02-11,"10098739",6,2269727,"Saled"
2017-02-11,"1038323",1,2269727,"Saled"
2017-02-11,"10098739",7,43824511,"Saled"
2017-02-11,"110441",2,43824511,"Saled"
2017-02-11,"10098739",1,43824359,"Saled"
2017-02-11,"1038323",1,43824840,"Saled"
2017-02-11,"10098739",1,43824349,"Saled"
2017-02-11,"10098739",10,1255624,"Saled"
2017-02-11,"1038323",1,1255624,"Saled"
2017-02-11,"1038324",1,1255624,"Saled"
2017-02-11,"10098739",4,1255128,"Saled"
2017-02-11,"110441",4,1255128,"Saled"
2017-02-11,"1038323",1,1255128,"Saled"
2017-02-11,"1038324",1,1255128,"Saled"
2017-02-11,"10098739",4,1255628,"Saled"
2017-02-11,"1038323",1,1255628,"Saled"
2017-02-11,"10098739",3,1255613,"Saled"
2017-02-11,"110441",1,1255613,"Saled"
2017-02-11,"110441",3,1255606,"Saled"
2017-02-11,"10098739",8,2209040,"Saled"
2017-02-11,"10098739",8,1255602,"Saled"
2017-02-11,"10098739",5,1255618,"Saled"
2017-02-11,"110441",2,1255625,"Saled"
2017-02-11,"10133703",1,1255625,"Saled"
2017-02-11,"10133703",1,1255620,"Saled"
2017-02-11,"10133703",1,2229469,"Saled"
2017-02-11,"10136162",1,1912451,"Saled"
2017-02-11,"10098739",1,1912451,"Saled"
2017-02-11,"110441",1,1912451,"Saled"
2017-02-11,"10135358",1,1912451,"Saled"
2017-02-11,"10135131",1,1551997,"Saled"
2017-02-11,"1038324",1,1551997,"Saled"
2017-02-11,"10098739",2,1551997,"Saled"
2017-02-11,"1038323",2,1551997,"Saled"
2017-02-11,"10135364",1,1551997,"Saled"
2017-02-11,"10135359",1,1551997,"Saled"
2017-02-11,"10135138",1,1551997,"Saled"
2017-02-11,"10135358",4,1551997,"Saled"
2017-02-11,"1038323",1,1912432,"Saled"
2017-02-11,"1038324",1,1912432,"Saled"
2017-02-11,"1029071",1,1912432,"Saled"
2017-02-11,"10137990",1,1912432,"Saled"
2017-02-11,"10135359",1,1912432,"Saled"
2017-02-11,"1041107",1,1912432,"Saled"
2017-02-11,"10135358",1,1912432,"Saled"
